PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS06850087,15/02/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/03/2019,100,0,
LS06850101,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/02/2019,0,0,
LS06850112,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS06850112,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/03/2019,25,0,
LS06850134,15/02/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/02/2019,50,0,
LS07048903,15/02/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,24/02/2019,35,0,
LS07127624,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,83,0,
LS07955182,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2019,25,0,
LS07955193,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS07955218,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/02/2019,25,0,
LS07955229,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS07955229,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/02/2019,25,0,
LS0795523A,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/02/2019,25,0,
LS0795531A,15/02/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/02/2019,83,0,
LS07955331,15/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS07955331,15/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2019,25,0,
LS11537969,15/02/2019,COURTHOUSE STREET CP - OTLEY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,15/02/2019,35,0,
LS1153797A,15/02/2019,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/02/2019,25,0,
LS12450797,15/02/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2019,50,0,
LS12450800,15/02/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/02/2019,25,0,
LS12450811,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/02/2019,25,0,
LS12450822,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/03/2019,50,0,
LS12450833,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2019,25,0,
LS12450833,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/02/2019,25,0,
LS12450844,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2019,25,0,
LS12450855,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2019,50,0,
LS12450866,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2019,25,0,
LS12450866,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/02/2019,25,0,
LS12450877,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2019,50,0,
LS15325292,15/02/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS15325292,15/02/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2019,25,0,
LS15705511,15/02/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/02/2019,25,0,
LS06850076,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,75,0,
LS06850098,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,0,0,
LS06850101,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,0,0,
LS06850112,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2019,25,0,
LS06850123,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS06850123,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS07048903,15/02/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,15/02/2019,35,0,
LS07127613,15/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,0,50,
LS07955182,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS07955193,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/02/2019,25,0,
LS07955207,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS07955207,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/03/2019,25,0,
LS07955218,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS07955218,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/02/2019,25,0,
LS0795523A,15/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS07955262,15/02/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS07955262,15/02/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2019,25,0,
LS07955309,15/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,0,83,
LS07955320,15/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,50,0,
LS07955320,15/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/03/2019,50,0,
LS07955331,15/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/02/2019,25,0,
LS11537958,15/02/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,50,
LS11537969,15/02/2019,COURTHOUSE STREET CP - OTLEY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,18/02/2019,35,0,
LS1153797A,15/02/2019,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS11537980,15/02/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS11537980,15/02/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/02/2019,25,0,
LS12450797,15/02/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/03/2019,50,0,
LS12450800,15/02/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2019,25,0,
LS12450811,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2019,25,0,
LS12450811,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/02/2019,25,0,
LS12450822,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2019,50,0,
LS12450833,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/02/2019,25,0,
LS12450844,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/03/2019,25,0,
LS12450855,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/03/2019,50,0,
LS12450877,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/03/2019,50,0,
LS15325281,15/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,0,0,
LS15325281,15/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/03/2019,0,0,
LS15325292,15/02/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/02/2019,25,0,
LS15705511,15/02/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,25,0,
LS15705511,15/02/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2019,25,0,
LS0515008A,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,0,0,
LS05150090,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS05150090,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/02/2019,25,0,
LS05761811,16/02/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/03/2019,25,0,
LS05761833,16/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,0,0,
LS05761844,16/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,0,0,
LS05933054,16/02/2019,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS05933054,16/02/2019,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/02/2019,25,0,
LS05933065,16/02/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,16/02/2019,25,0,
LS05933065,16/02/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/02/2019,25,0,
LS05933087,16/02/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,0,0,
LS06650088,16/02/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,0,0,
LS06650099,16/02/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS06650099,16/02/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2019,25,0,
LS06650113,16/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/02/2019,25,0,
LS06650124,16/02/2019,QUARRY HILL E CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/03/2019,50,0,
LS07825755,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,0,50,
LS07825755,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/03/2019,0,50,
LS07825766,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS07825766,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/03/2019,25,0,
LS07825777,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS07825777,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/03/2019,25,0,
LS08131059,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2019,25,0,
LS08131059,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,18/02/2019,25,0,
LS0813106A,16/02/2019,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2019,25,0,
LS0813106A,16/02/2019,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,26/02/2019,25,0,
LS0813106A,16/02/2019,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,27/02/2019,25,0,
LS08131081,16/02/2019,ANNIE STREET CP - MORLEY                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,18/02/2019,35,0,
LS08131092,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2019,25,0,
LS08131092,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,18/02/2019,25,0,
LS08131106,16/02/2019,ALBION STREET CP - MORLEY                                   ,87 IN DISABLED BAY WITHOUT BADGE,70,16/02/2019,0,0,
LS08131106,16/02/2019,ALBION STREET CP - MORLEY                                   ,87 IN DISABLED BAY WITHOUT BADGE,70,19/02/2019,0,0,
LS08131150,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2019,25,0,
LS08131150,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,04/03/2019,25,0,
LS08324609,16/02/2019,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2019,25,0,
LS08324609,16/02/2019,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,26/02/2019,25,0,
LS0832461A,16/02/2019,CROSSLEY STREET CP - WETHERBY                               ,87 IN DISABLED BAY WITHOUT BADGE,70,16/02/2019,35,0,
LS0832461A,16/02/2019,CROSSLEY STREET CP - WETHERBY                               ,87 IN DISABLED BAY WITHOUT BADGE,70,01/03/2019,35,0,
LS09139034,16/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/02/2019,25,0,
LS09139045,16/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS09139056,16/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/02/2019,0,0,
LS12450990,16/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,16/02/2019,25,0,
LS12450990,16/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/02/2019,25,0,
LS12451009,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS12451009,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/02/2019,25,0,
LS15325419,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,50,0,
LS1532542A,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS15325430,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS15325430,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/02/2019,25,0,
LS15325441,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS15325441,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/03/2019,25,0,
LS15705704,16/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,16/02/2019,25,0,
LS15705704,16/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/03/2019,25,0,
LS0515008A,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,0,0,
LS0515008A,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/03/2019,0,0,
LS05150090,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/02/2019,25,0,
LS05761811,16/02/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS05761822,16/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS05761822,16/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/02/2019,25,0,
LS05761822,16/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/02/2019,25,0,
LS05761833,16/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/03/2019,0,0,
LS05761844,16/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/03/2019,0,0,
LS05933054,16/02/2019,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/02/2019,25,0,
LS05933065,16/02/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/02/2019,25,0,
LS05933076,16/02/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,16/02/2019,25,50,
LS05933087,16/02/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/03/2019,0,0,
LS06650088,16/02/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/02/2019,0,0,
LS06650099,16/02/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/02/2019,25,0,
LS06650102,16/02/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,0,0,
LS06650102,16/02/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/02/2019,0,0,
LS06650113,16/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS06650124,16/02/2019,QUARRY HILL E CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,50,0,
LS07825755,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/03/2019,0,50,
LS07825766,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/03/2019,25,0,
LS07825777,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS08131048,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2019,25,0,
LS08131048,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,18/02/2019,25,0,
LS08131081,16/02/2019,ANNIE STREET CP - MORLEY                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,16/02/2019,35,0,
LS08131092,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,19/02/2019,25,0,
LS08131150,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,05/03/2019,25,0,
LS08324609,16/02/2019,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,25/02/2019,25,0,
LS0832461A,16/02/2019,CROSSLEY STREET CP - WETHERBY                               ,87 IN DISABLED BAY WITHOUT BADGE,70,28/02/2019,35,0,
LS0872196A,16/02/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2019,0,0,
LS09139034,16/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,16/02/2019,25,0,
LS09139045,16/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/02/2019,25,0,
LS09139056,16/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,0,0,
LS12450990,16/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/02/2019,25,0,
LS15325394,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,25,0,
LS15325394,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/02/2019,25,0,
LS15325408,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,50,0,
LS1532542A,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2019,25,0,
LS15325430,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/02/2019,25,0,
LS15325452,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/02/2019,0,0,
LS15325452,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/03/2019,0,0,
LS15705704,16/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,05/03/2019,25,0,
LS02459999,17/02/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/02/2019,25,50,
LS07825788,17/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,25,0,
LS07825788,17/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/02/2019,25,0,
LS07825835,17/02/2019,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,09/03/2019,0,0,
LS14235092,17/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/03/2019,25,0,
LS1423514A,17/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/03/2019,25,0,
LS14444321,17/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/02/2019,25,0,
LS14444343,17/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,25,0,
LS14444343,17/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/02/2019,25,0,
LS14444354,17/02/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/02/2019,25,0,
LS14444365,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/03/2019,25,0,
LS14444376,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,0,0,
LS14444376,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/03/2019,0,0,
LS14444398,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/02/2019,0,0,
LS14444401,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/02/2019,0,0,
LS14444434,17/02/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/03/2019,50,0,
LS14444445,17/02/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,0,0,
LS07825788,17/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/03/2019,25,0,
LS07825835,17/02/2019,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,17/02/2019,0,0,
LS14235092,17/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/02/2019,25,0,
LS1423514A,17/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,25,0,
LS1423514A,17/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/03/2019,25,0,
LS14444310,17/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/02/2019,25,0,
LS14444310,17/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/02/2019,25,0,
LS14444310,17/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/02/2019,25,0,
LS14444321,17/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/02/2019,25,0,
LS14444321,17/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/02/2019,25,0,
LS14444332,17/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,0,0,
LS14444332,17/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/02/2019,0,0,
LS14444354,17/02/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/02/2019,25,0,
LS14444365,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,25,0,
LS14444387,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,25,50,
LS14444398,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,0,0,
LS14444401,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,0,0,
LS14444434,17/02/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2019,50,0,
LS14444434,17/02/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/03/2019,50,0,
LS01754778,18/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2019,25,0,
LS01754789,18/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2019,25,0,
